,weights,c,m,sigma,logL,logL_birth,nlive,pid,start_pid,end_pid
65792,0.3320163246961249,0.9942176028619095,1.9240537497451096,0.01513223457606848,8.517518747964386,8.438917296236141,4208,67734,69469,70792
65793,0.3320261518523529,1.0205075693621082,1.963247866952491,0.012775637546882837,8.517548345943055,6.834127735480498,4207,60753,68084,70793
65794,0.3320915982489217,0.9882247994166482,1.948833253290548,0.010699991774976119,8.517745438697483,8.438917296236141,4206,67883,69753,70794
65795,0.33211227578278024,1.0351678035704794,1.862749480314388,0.01208641202220332,8.517807701304907,6.834127735480498,4205,60669,68071,70795
65796,0.3321801719124774,1.0064119453703189,1.8559134190037723,0.009257722136987561,8.518012117689278,8.438917296236141,4204,67785,68260,70796
65797,0.33220385780365647,1.0448517009925158,1.8886685734008828,0.008060327813936544,8.518083419501176,7.541346842724119,4203,64778,65479,70797
65798,0.33220568165585734,0.985498966726148,1.925439325652844,0.013542445723015134,8.518088909644597,8.438917296236141,4202,69390,69709,70798
65799,0.33222124897787925,1.0257205106932021,1.8541977014446094,0.011095080898268654,8.518135769039223,8.438917296236141,4201,67667,67666,70799
65800,0.33222620639228867,1.0306389624667929,1.945630937428428,0.014547168509465002,8.51815069095392,7.541346842724119,4200,62560,66972,70800
65801,0.3322312024901697,1.0495901150098816,1.9237663524651756,0.012527765890145785,8.518165729079769,8.438917296236141,4199,68881,62517,70801
65802,0.3323189955318364,1.0470834583714042,1.8981485003591452,0.013452903736767973,8.51842994702231,6.834127735480498,4198,61248,68844,70802
65803,0.3323713328552118,1.0222128192928732,1.951558166796974,0.007213527803833196,8.518587425838898,8.056286577652454,4197,66442,69640,70803
65804,0.3323814315577827,1.0394639103003702,1.9252146513494846,0.014803970045099207,8.518617809167234,8.056286577652454,4196,65435,68090,70804
65805,0.3324161979174115,1.002715400794638,1.940203369690078,0.006737058361543416,8.518722401480876,8.438917296236141,4195,68767,61976,70805
65806,0.3324379233385883,0.9814011341389339,1.912500005110318,0.00872001059328344,8.518787755435484,8.438917296236141,4194,69917,65569,70806
65807,0.33250246277496837,0.9900480825512297,1.8834421466795626,0.013796256250002142,8.518981876405215,8.438917296236141,4193,68521,68665,70807
65808,0.3325098017988106,1.0500446653388444,1.8897670554460408,0.011514665610503598,8.519003948249507,8.056286577652454,4192,66304,59299,70808
65809,0.33258218243505777,1.0166847265955834,1.9280884250511392,0.016189220454144143,8.51922160426674,8.438917296236141,4191,69406,69142,70809
65810,0.332624725391079,0.9895118700891102,1.8703379415631503,0.00973216135421255,8.519349513207754,8.056286577652454,4190,65586,69318,70810
65811,0.3326621725805852,0.9953781341829269,1.9290600726573968,0.006787498180719742,8.519462087763971,8.056286577652454,4189,67139,64193,70811
65812,0.33269559486397865,1.038924113485266,1.8723679816296788,0.00838575799357454,8.519562551856332,8.056286577652454,4188,66638,67429,70812
65813,0.33272632781784267,1.0415697964216875,1.8685786916411857,0.010213711066340489,8.519654923187908,3.726820178859471,4187,52617,62554,70813
65814,0.33276218355524034,1.028560464199258,1.8967015896478108,0.01594107035736916,8.519762680833269,8.438917296236141,4186,69234,65197,70814
65815,0.33281950541049227,0.9891681088154237,1.918125116375957,0.014536899848412428,8.519934926722698,8.438917296236141,4185,69451,69614,70815
65816,0.3328443706466307,0.9800724105604961,1.9191057578777644,0.00953883450071084,8.520009634810616,8.438917296236141,4184,68649,67940,70816
65817,0.33285007096830677,1.0196729036521872,1.8840981142552653,0.006226328421072045,8.520026760754071,8.438917296236141,4183,68355,69461,70817
65818,0.3328524152008416,1.0374924379671977,1.8853361684940146,0.014594483568005669,8.520033803639603,8.438917296236141,4182,68451,68057,70818
65819,0.33287168537677936,1.0362169868280326,1.9434270081404093,0.014071695645892557,8.520091696019263,8.438917296236141,4181,68659,66106,70819
65820,0.3328813319145736,1.0479240276775932,1.8871846701823438,0.012339071784544383,8.520120675341085,8.056286577652454,4180,67135,66379,70820
65821,0.33297753579980455,0.9936730043806682,1.9543377669475934,0.011971991198619959,8.520409637133389,8.438917296236141,4179,68177,69611,70821
65822,0.33300310632922303,0.9906786582922812,1.9518923606635106,0.011357939101971172,8.520486427742366,8.438917296236141,4178,69470,64924,70822
65823,0.33303608953247077,1.0355243574583841,1.8703508185184095,0.008073805597860034,8.520585470566063,7.541346842724119,4177,63241,69823,70823
65824,0.33306825471901197,1.0249081485810239,1.866600412629898,0.014149116295610232,8.52068204758984,8.438917296236141,4176,69296,68057,70824
65825,0.3330973987189214,1.0237459415013062,1.931298028214017,0.015898784601730123,8.520769545351156,8.438917296236141,4175,69342,69424,70825
65826,0.33311076279313157,1.0279489348100745,1.8909105356088352,0.006242898003330536,8.520809665167576,8.438917296236141,4174,67751,66132,70826
65827,0.3331216091383555,1.0273016776540733,1.9101835586980882,0.016181760405078613,8.520842225412109,7.541346842724119,4173,64807,69171,70827
65828,0.3331668416568726,1.050179067750654,1.9132427026467744,0.008742361872397911,8.52097799999136,6.834127735480498,4172,60925,69806,70828
65829,0.33318523884967227,1.0087435489271437,1.9133276920275148,0.016364319994397792,8.52103321762738,8.056286577652454,4171,67296,68491,70829
65830,0.3331866100635299,0.9836983542230064,1.925531389644857,0.012988707126110033,8.52103733309035,8.056286577652454,4170,66263,63901,70830
65831,0.3331952799703609,1.0337379634446382,1.903618659522365,0.006324204729827007,8.521063353921061,8.056286577652454,4169,65762,61502,70831
65832,0.3332216123545284,1.0248442373079667,1.8715656962259808,0.014694575804117144,8.52114238068681,8.438917296236141,4168,69393,67164,70832
65833,0.3332347028492777,0.9887011479244663,1.946736285226538,0.009346040154288087,8.521181664567472,8.438917296236141,4167,69980,62633,70833
65834,0.3332387326737129,1.0089457293339745,1.9513083377844787,0.014503172747268934,8.521193757545149,8.438917296236141,4166,68361,67495,70834
65835,0.3332430309894055,0.9839493558843482,1.9393128108264899,0.01091171735848005,8.521206656068172,7.541346842724119,4165,63262,69093,70835
65836,0.3332975697472247,1.00933800934059,1.9279366696439109,0.006022257214531066,8.521370303286968,8.056286577652454,4164,65047,64543,70836
65837,0.33331744376024086,1.0305494572356275,1.9260969677141841,0.015703124507320147,8.521429929947963,8.056286577652454,4163,66544,65733,70837
65838,0.3333203191670302,0.992243305453328,1.872823047383648,0.01304273978616979,8.521438556541787,6.834127735480498,4162,61179,68105,70838
65839,0.33332186651181445,1.0431143767871807,1.9316559786565048,0.01381696638009712,8.521443198744734,8.438917296236141,4161,69436,65444,70839
65840,0.33342140355184974,0.9933202082549061,1.8927446955660825,0.00693278745506942,8.521741775558198,6.834127735480498,4160,61960,61973,70840
65841,0.3334465058704027,0.9877167468003752,1.88190372441916,0.00839585271474964,8.521817059790369,8.056286577652454,4159,66193,61394,70841
65842,0.3335293050120664,0.9911119224552997,1.8944292951351438,0.014607620780679492,8.522065342083737,8.438917296236141,4158,69630,65711,70842
65843,0.33356105996043445,1.0443277191991496,1.9012961168496647,0.007494703075482827,8.522160546421366,8.438917296236141,4157,69777,61286,70843
65844,0.3335962484092919,0.9788800620655465,1.911136114274148,0.01087766945056848,8.522266034134429,8.438917296236141,4156,68707,67568,70844
65845,0.33360868478453787,1.0479100420934737,1.9318933454679486,0.008975108523103383,8.522303313159444,8.056286577652454,4155,65843,69858,70845
65846,0.33365520804147186,1.0330552701246065,1.8657962134714925,0.013147127200867343,8.522442758008172,8.056286577652454,4154,65420,64872,70846
65847,0.3336582933824161,1.0524841227680788,1.9168596582806146,0.010556718990752584,8.52245200505884,7.541346842724119,4153,63897,69133,70847
65848,0.33372948051790585,0.9998100892591809,1.9620184791315964,0.011005975007028575,8.522665335718928,8.438917296236141,4152,68638,63300,70848
65849,0.33373478832309256,1.0262444171256775,1.9146919148001862,0.016201332632818206,8.52268124011028,8.056286577652454,4151,66562,69855,70849
65850,0.333752116644129,0.9966320525998668,1.947784271680818,0.013756371715788814,8.52273316119113,8.438917296236141,4150,69698,69061,70850
65851,0.3337885560279268,1.0134983598612746,1.9662222571122183,0.0094462266222933,8.522842336210289,8.438917296236141,4149,69071,62620,70851
65852,0.33381682930156403,1.0212524421063967,1.8590953477442385,0.013181431626374827,8.522927036764049,8.438917296236141,4148,68608,55454,70852
65853,0.33382416512043944,0.9870364136156036,1.8815140857110748,0.012815988715897229,8.522949012105506,6.834127735480498,4147,61419,64481,70853
65854,0.33383054041824356,1.0018849397897711,1.8822500629333558,0.006670008624266696,8.522968109696437,8.438917296236141,4146,68664,69413,70854
65855,0.33387162185450414,0.9928823272434057,1.9481439893889414,0.013013543251597,8.523091162877808,5.980491261108536,4145,59716,69770,70855
65856,0.3338987558647063,1.0221117938624842,1.9668776678699904,0.010323226103910529,8.523172430366946,8.438917296236141,4144,68064,68764,70856
65857,0.333914006831739,1.0279181170809382,1.8793471302878915,0.015132824869636642,8.523218104744005,8.056286577652454,4143,67016,67639,70857
65858,0.3340063117243158,1.0166455332585989,1.8689952442522446,0.0070787598002210305,8.5234944996634,8.438917296236141,4142,68823,69471,70858
65859,0.33401401959122257,1.0481152200917818,1.9223874942173071,0.008397681308820544,8.523517576410136,3.726820178859471,4141,54909,69855,70859
65860,0.334015922444009,0.9895956684410611,1.907308157312852,0.014652064711073486,8.523523273319434,7.541346842724119,4140,64089,67468,70860
65861,0.3340269532587601,1.014960560545772,1.9671496755671483,0.011463950522841318,8.523556297585625,7.541346842724119,4139,62561,69794,70861
65862,0.3340278008734776,1.0080878504669721,1.8623865642359476,0.007927161799723885,8.523558835145607,8.438917296236141,4138,67759,68600,70862
65863,0.3340517313335587,1.0375549591762157,1.9539328083589866,0.012156188488561023,8.523630474700518,8.438917296236141,4137,68372,68734,70863
65864,0.3340704247122257,1.0370282778464355,1.920383558691373,0.006646775446082491,8.52368643267275,6.834127735480498,4136,60846,58053,70864
65865,0.33407260771304575,0.9931730538185364,1.9250367271753264,0.0068884498205557705,8.523692967203992,7.541346842724119,4135,63885,63926,70865
65866,0.33409205512426843,0.9898611099187595,1.9321531995995227,0.014033544167595691,8.523751178634951,8.438917296236141,4134,68160,69456,70866
65867,0.33415160796921517,1.0164521141119216,1.9463484097923092,0.015096921126417313,8.523929415552296,8.438917296236141,4133,67858,68583,70867
65868,0.3341569321997684,0.9847115556638347,1.9408348088412386,0.010235509456040045,8.523945349002853,8.056286577652454,4132,67053,68391,70868
65869,0.3341642941907851,1.0088925301167952,1.9619956303117112,0.012839463182528283,8.523967380301146,7.541346842724119,4131,64456,68416,70869
65870,0.33418358925116487,1.0212863796872569,1.9660730372040334,0.011692365630089907,8.524025119870046,8.438917296236141,4130,69641,67760,70870
65871,0.33420818630177895,1.0012663041159016,1.918809758382165,0.01588592978488826,8.52409872056964,8.056286577652454,4129,66424,60585,70871
65872,0.33421186811710074,1.0509289752362128,1.896279360842333,0.009615241553727479,8.52410973704541,8.438917296236141,4128,68196,67219,70872
65873,0.3342209854548204,1.0118626898280978,1.8567378482131989,0.008688579729543107,8.524137016783008,8.056286577652454,4127,66198,67467,70873
65874,0.33424024506747363,1.0165497289050465,1.9663440559817835,0.011858178261532903,8.524194640506947,7.541346842724119,4126,63691,68469,70874
65875,0.3342403514675138,0.992966607015043,1.9262249981981947,0.014832076393343347,8.524194958842656,8.438917296236141,4125,68864,69833,70875
65876,0.3342590204054062,1.0074271540447348,1.956950429469042,0.013663394881662709,8.524250812113245,8.056286577652454,4124,66004,69530,70876
65877,0.3342875619833018,0.9992464245400692,1.8776353031501998,0.014611417507930649,8.524336196072309,7.541346842724119,4123,64104,66825,70877
65878,0.33432357628579096,1.0184853688792694,1.878044390413935,0.015417300984224619,8.524443924766016,3.726820178859471,4122,53811,63764,70878
65879,0.3343741747366802,0.9901828751215168,1.8769905748424396,0.013089228945671157,8.52459525905849,4.956062535970606,4121,56221,67572,70879
65880,0.33442181051146286,1.0265975146404889,1.9652300122368287,0.010701093470858436,8.52473771138919,8.438917296236141,4120,68826,61481,70880
65881,0.33444422271176,1.0393721226081414,1.9111435936229424,0.006783363550095883,8.524804726908378,8.438917296236141,4119,67737,63817,70881
65882,0.33449002683941037,1.0495851157192333,1.8960056113418853,0.01241012817860287,8.524941673483902,8.056286577652454,4118,66667,66740,70882
65883,0.3345379038740071,0.983351899388302,1.9361783826784709,0.011415702645515212,8.52508479765461,7.541346842724119,4117,64214,61188,70883
65884,0.3346319630215836,1.0427709515575112,1.947024398742543,0.011908708754596865,8.52536591954414,8.056286577652454,4116,65084,68526,70884
65885,0.3346576414215098,0.993591249903767,1.9239156538470612,0.014988744691788512,8.525442652840885,8.438917296236141,4115,69943,62047,70885
65886,0.33468787172110287,0.9827398995209203,1.9257548745287165,0.008825204024295203,8.525532980782515,5.980491261108536,4114,57790,68518,70886
65887,0.33477018429212485,0.9833829436694231,1.9373241421928913,0.010893223779899186,8.52577888886298,8.438917296236141,4113,68798,62601,70887
65888,0.33477401043214283,1.0401346553893556,1.866961331326066,0.010130300656123125,8.525790317946164,8.438917296236141,4112,67930,69890,70888
65889,0.3348607011466813,1.0174689927816765,1.9386543623700903,0.006335628541117945,8.526049237362349,8.438917296236141,4111,69582,68042,70889
65890,0.33496053034729234,0.9999750497834764,1.8921296115439126,0.006418785096936281,8.526347314511348,8.438917296236141,4110,69076,64994,70890
65891,0.3349695567920678,1.0427400537512697,1.9491297169178545,0.010263825926646385,8.526374261935674,8.056286577652454,4109,65401,68164,70891
65892,0.33501771828261656,0.9882572866045244,1.93002471002676,0.013822206343608295,8.526518030311157,8.438917296236141,4108,67931,63199,70892
65893,0.33513849613646446,0.9971001380104353,1.9540597313481676,0.008574261136184128,8.526878477181812,8.438917296236141,4107,68159,55237,70893
65894,0.3351560132041186,1.0526158844333982,1.9101032059515903,0.01074039272578317,8.52693074395928,8.438917296236141,4106,69320,67744,70894
65895,0.3351992638846293,0.984049196049302,1.8835382947185957,0.011817244380982125,8.527059782046374,8.438917296236141,4105,68421,67072,70895
65896,0.3352362216767325,1.0128289006917917,1.8754120121883722,0.0066579517214155086,8.527170032159557,8.056286577652454,4104,66454,59532,70896
65897,0.3352751324021812,1.00117227949003,1.8876294247825258,0.015407796161206182,8.527286094991783,8.438917296236141,4103,67673,68157,70897
65898,0.33528063944389064,1.0312577607626776,1.949917013123133,0.01393923042448341,8.527302520293333,7.541346842724119,4102,64585,66106,70898
65899,0.3353157350238713,1.018122654873074,1.904512126659517,0.016401221763300017,8.527407190055985,8.438917296236141,4101,69979,63379,70899
65900,0.3353510830740611,1.0170246251095385,1.8523722136765666,0.010818063973556823,8.5275126017113,7.541346842724119,4100,64235,63164,70900
65901,0.33537971601484157,1.0453742124791001,1.8756581600784035,0.010688221238906613,8.52759798004975,8.438917296236141,4099,69233,65859,70901
65902,0.33538340280241896,1.004060430724562,1.9502766691497975,0.01425392540278868,8.527608972864774,8.056286577652454,4098,66731,67535,70902
65903,0.3354281793038713,0.9819337913761796,1.9250989879423261,0.01223384352130512,8.527742472353195,8.438917296236141,4097,68763,69438,70903
65904,0.3354610139283844,0.9953649211830502,1.9534610582769791,0.008813138554059078,8.527840356250719,8.056286577652454,4096,66789,65811,70904
65905,0.33548210920158145,1.0121074193006754,1.9669715124221558,0.011239528829033216,8.527903238699247,8.438917296236141,4095,69721,68298,70905
65906,0.3355236560903072,1.0452315390261753,1.917679113314591,0.013926161595086885,8.52802707336955,8.056286577652454,4094,66810,68903,70906
65907,0.33561752515896154,1.0016309205942628,1.9175917221660237,0.01589902488375476,8.528306803095527,8.438917296236141,4093,68653,67839,70907
65908,0.3356855822139435,1.0169652029554888,1.9547499108478856,0.014180890035700111,8.528509564127607,8.438917296236141,4092,68107,67823,70908
65909,0.3356913997168151,1.0233843142899313,1.952912865247466,0.01421347671999379,8.528526894192431,8.056286577652454,4091,66745,66955,70909
65910,0.3357044566782502,1.026425295254823,1.9390308528339268,0.01528915171257781,8.52856578916664,8.438917296236141,4090,69706,65317,70910
65911,0.3357135794398413,0.9942772189660478,1.9553239795252904,0.009606337683837722,8.528592963773203,8.056286577652454,4089,66657,69215,70911
65912,0.335738892119524,1.0436500059599998,1.893406793731317,0.007649811354349968,8.528668360559749,8.438917296236141,4088,68778,69456,70912
65913,0.33577756444052387,1.0446914707837889,1.8783728276572385,0.01220358886382218,8.528783539632915,8.438917296236141,4087,68236,68960,70913
65914,0.3358090638494689,1.0251607250166628,1.9130829088354793,0.01621680262500123,8.528877345575221,7.541346842724119,4086,62585,69543,70914
65915,0.3358436665580731,1.0241946865669198,1.8739672176851017,0.006892227840155887,8.528980383076068,6.834127735480498,4085,60760,64634,70915
65916,0.3358642397832708,0.9793617318269733,1.9029324385763904,0.010354482295954995,8.529041639538859,8.438917296236141,4084,67922,69202,70916
65917,0.3358808503971415,0.9953582475146566,1.8817401281867512,0.014430275323304879,8.529091094648477,8.056286577652454,4083,66946,69718,70917
65918,0.33596283163214713,1.0495236134020292,1.9138094902129872,0.01280240980651403,8.52933514319643,7.541346842724119,4082,62874,64463,70918
65919,0.3359897291204599,1.042069865231671,1.935618148381134,0.013651056762938834,8.529415200896764,8.056286577652454,4081,67444,69693,70919
65920,0.3360093077702849,1.0014560984799705,1.9601997534356685,0.00909421163890315,8.529473470766593,8.056286577652454,4080,66981,65738,70920
65921,0.3360287200975288,1.0429616938824797,1.9484640026813784,0.011075407274940208,8.529531242279948,8.438917296236141,4079,69932,68732,70921
65922,0.33603857767849343,1.001019950515622,1.8791284916582351,0.014852894877429074,8.529560577384935,8.438917296236141,4078,68708,69251,70922
65923,0.3360631355246845,0.9904479143873489,1.8839091229313827,0.007753252012097463,8.5296336551481,4.956062535970606,4077,57483,67754,70923
65924,0.3361319218231391,1.033717982506039,1.9150811308236328,0.006332983349438512,8.529838316866375,5.980491261108536,4076,58748,69031,70924
65925,0.33614943700068767,1.0275181454545832,1.9368657792215929,0.015346335540605318,8.529890423554404,8.438917296236141,4075,69023,69123,70925
65926,0.3361535512231225,1.0226262597325377,1.9659950434808313,0.00991892286105721,8.529902662742778,8.056286577652454,4074,66378,63569,70926
65927,0.3361773984887488,0.9912776975545317,1.9510653874433757,0.011785218668004234,8.529973601814541,8.438917296236141,4073,68431,68434,70927
65928,0.33618618996068295,1.0215209710109234,1.8608105111582025,0.013397751944616565,8.529999752764848,8.056286577652454,4072,66575,66101,70928
65929,0.3362099415770648,1.0270348447687407,1.8739332007602907,0.014698094837928909,8.530070400453923,8.438917296236141,4071,68952,68716,70929
65930,0.3363427606693527,1.0294703201274396,1.8579559702695359,0.01177256254664912,8.530465370521975,8.056286577652454,4070,65245,68981,70930
65931,0.3363636625573338,1.0335799921631832,1.8608191937947693,0.011655101444682629,8.530527513193718,8.438917296236141,4069,67672,63694,70931
65932,0.33649601220870184,1.0004628807796203,1.8673447403364662,0.013563873665818293,8.530920907710033,8.438917296236141,4068,67521,69083,70932
65933,0.3365055769325551,0.9856201683326334,1.8923053134711358,0.008170037894964193,8.53094933179015,8.438917296236141,4067,69326,68445,70933
65934,0.3365147394895677,1.0413800984541588,1.8710631403211118,0.009383215481733119,8.530976559961276,8.438917296236141,4066,69889,69251,70934
65935,0.3365289841648009,1.0356681456188808,1.8632506802261566,0.009492701112396524,8.53101888908427,8.438917296236141,4065,69134,69612,70935
65936,0.336545830310312,1.0004155857950314,1.8666750273206811,0.013458391774643972,8.531068946364472,8.438917296236141,4064,69428,68884,70936
65937,0.33657557172180264,1.0098386511607809,1.8728811612316008,0.014868481527977323,8.531157315003131,4.956062535970606,4063,56225,60600,70937
65938,0.3365818060627556,1.018170722851203,1.9186553907537958,0.016329055498130997,8.531175837682596,7.541346842724119,4062,64377,65019,70938
65939,0.3366650408602128,1.0111504025668219,1.9173072954495471,0.01631042941496355,8.53142310151637,8.438917296236141,4061,67838,58889,70939
65940,0.3366654852577557,1.028734842143709,1.929157774624626,0.015638275850123496,8.531424421517809,6.834127735480498,4060,60808,65296,70940
65941,0.3367403870882816,1.0394221356024567,1.8984051939618467,0.014814543358900208,8.531646878231692,8.056286577652454,4059,66794,66970,70941
65942,0.3367598806041926,1.0423376642526387,1.8712231136436335,0.011433756946294142,8.531704765414622,5.980491261108536,4058,58007,69916,70942
65943,0.3367759970836369,1.0374711014738813,1.9018195954291224,0.01515092782511758,8.531752621756288,8.438917296236141,4057,67778,66760,70943
65944,0.3368356149011287,0.9970731671823508,1.949079059549953,0.00794383154313984,8.53192963122728,8.438917296236141,4056,68154,69707,70944
65945,0.33684420919890057,1.0257458924662515,1.9272039824257474,0.015881254628291618,8.531955145710969,8.438917296236141,4055,69871,69364,70945
65946,0.33685101072063106,1.026650266004992,1.8551257994554091,0.01083078248378549,8.531975337394911,7.541346842724119,4054,64717,62557,70946
65947,0.3369189685256782,1.0430845904413648,1.9368428849258124,0.013278762963104974,8.53217706144748,7.541346842724119,4053,62555,69219,70947
65948,0.3369199817971466,1.033772256267503,1.86604826632123,0.012943106280888838,8.532180068906488,8.438917296236141,4052,69644,67810,70948
65949,0.3369735829761387,1.017733797517672,1.8572621515994225,0.008591383570709989,8.532339147975884,7.541346842724119,4051,63961,69214,70949
65950,0.33700663690148364,1.0492030241756614,1.9106575418491094,0.008501855871129504,8.532437233724007,8.438917296236141,4050,68580,65153,70950
65951,0.3370655765734708,0.9959162298090188,1.8717115783037908,0.013477529852982765,8.532612110152023,7.541346842724119,4049,63117,68758,70951
65952,0.33711761901879944,0.9803541658606166,1.9180555119977685,0.01178225519901802,8.532766496807087,6.834127735480498,4048,62084,63711,70952
65953,0.33715970564235587,1.0320277335608548,1.9607863101304568,0.009863019728685947,8.532891331568068,7.541346842724119,4047,63212,66309,70953
65954,0.337196513523463,1.0244442494383323,1.9168274865428325,0.016179638998580756,8.533000496069768,8.438917296236141,4046,69284,69006,70954
65955,0.33721403889216794,1.036560967976164,1.872311557331093,0.013399099925670701,8.53305246847032,8.056286577652454,4045,66691,65685,70955
65956,0.3372143842446896,1.0116409191119957,1.9017871141409182,0.01629549066833155,8.533053492605605,8.438917296236141,4044,67548,69840,70956
65957,0.33721922740870547,1.0174293322486743,1.9148714033051606,0.016370181742489512,8.533067854774886,7.541346842724119,4043,62804,63199,70957
65958,0.3372292938268798,1.0370303186563543,1.9512600012579742,0.008642970199074508,8.533097705588725,8.438917296236141,4042,67723,68469,70958
65959,0.33723750762941856,1.0070935975004098,1.9629075077453062,0.012300183293894977,8.533122062018524,8.438917296236141,4041,69703,65238,70959
65960,0.3373169257441611,1.0138257874683048,1.8557697654133736,0.008938941590611937,8.533357530383045,8.438917296236141,4040,68118,61286,70960
65961,0.33733192735476386,1.0096140914544678,1.9429275712757397,0.015182211690896879,8.533402002739097,6.834127735480498,4039,61385,66372,70961
65962,0.3373773830044128,1.0170449872549638,1.959588253646885,0.008061439706928143,8.53353674417296,8.438917296236141,4038,68495,61499,70962
65963,0.33740672551242173,0.9964048005061676,1.9434072124819963,0.014083312677651885,8.533623712748255,8.438917296236141,4037,69355,68423,70963
65964,0.3374460714882952,1.050060049166518,1.9195784822252366,0.009005479376859967,8.533740318848011,8.438917296236141,4036,68946,69240,70964
65965,0.33748338927212584,1.0239134347136485,1.9503801209118266,0.007232653226296329,8.533850901621388,8.438917296236141,4035,67866,65636,70965
65966,0.3375081980711285,1.0295762487119426,1.950052237339811,0.014034831603256396,8.53392441009117,8.056286577652454,4034,66005,69473,70966
65967,0.3375445050909492,0.9913731993142259,1.876431346445853,0.013182059419215384,8.534031978042346,4.956062535970606,4033,56884,67164,70967
65968,0.3376193808058133,0.9914556250581893,1.906045297846417,0.014832645182901704,8.534253778162457,8.438917296236141,4032,68957,68382,70968
65969,0.3376339200700201,0.9973098073869229,1.9390621198284679,0.014562138844560188,8.534296841309294,8.056286577652454,4031,67430,67478,70969
65970,0.33769581354007167,1.0287411995998914,1.9554904037631131,0.013371337741302525,8.53448013983041,8.056286577652454,4030,66874,56761,70970
65971,0.3377024594551705,1.0042376855332071,1.9376957569184694,0.0065756231636583,8.534499819814856,8.056286577652454,4029,66682,55456,70971
65972,0.33774425359142163,1.0232107358713927,1.8731265223067464,0.014801594617369563,8.53462357239,8.056286577652454,4028,66866,69614,70972
65973,0.3377685833963657,0.9799090527531089,1.9075737413176403,0.011660007635827469,8.534695605975248,8.056286577652454,4027,66827,68645,70973
65974,0.3377724676669049,1.034113411714874,1.9440638114128908,0.014152037676393272,8.534707105707604,8.056286577652454,4026,66325,60891,70974
65975,0.33779644450992474,1.0254856499238068,1.9367663886966509,0.015429115857214463,8.534778088375989,8.056286577652454,4025,65376,63522,70975
65976,0.33781989672351964,1.0134471718670042,1.8931606699211332,0.016101288898525253,8.534847513024877,8.438917296236141,4024,68869,55069,70976
65977,0.3378366513327594,1.029439620286758,1.924097523282107,0.01573845938588433,8.534897108074382,8.056286577652454,4023,66720,65971,70977
65978,0.33787473976086035,1.0185224063145446,1.9401854163091066,0.015445978841454095,8.53500984386594,6.834127735480498,4022,61489,58348,70978
65979,0.33788084738658325,1.0502904836953815,1.928623315282025,0.011020466716037782,8.535027920297226,8.056286577652454,4021,65277,65439,70979
65980,0.3379015946548587,1.035367236569399,1.9002237775969089,0.006525358103327474,8.535089322505845,8.438917296236141,4020,69042,65214,70980
65981,0.33793477893309687,1.045672590418072,1.9428731784344573,0.010295691690697856,8.535187524617177,5.980491261108536,4019,58223,63845,70981
65982,0.3379447975939003,0.9993901690421626,1.9548152772518665,0.01300730971528254,8.53521717090927,8.438917296236141,4018,69077,68423,70982
65983,0.33798744519904944,1.039387997943668,1.8971623519077139,0.0147489460709785,8.535343359905415,8.056286577652454,4017,65962,69852,70983
65984,0.337987964679515,1.0428671196207822,1.9481791155872739,0.010146515505710305,8.535344896885363,8.056286577652454,4016,66626,68892,70984
65985,0.3380345769626669,1.033279067690532,1.9562423218725324,0.01251718503798743,8.535482798448351,7.541346842724119,4015,62746,67886,70985
65986,0.33807197262501926,0.9956781012519067,1.8646657528646229,0.012083325705721928,8.535593419063062,8.438917296236141,4014,68485,63926,70986
65987,0.33808956638731186,1.0065840195501143,1.8805969703943368,0.015285761147812734,8.535645459180222,8.056286577652454,4013,66001,65224,70987
65988,0.338102153246494,0.9847968028132774,1.9023177063876746,0.013471192715077438,8.535682687850084,6.834127735480498,4012,60970,63757,70988
65989,0.33812356239098484,1.001817909749256,1.9533662954897493,0.007926600234022465,8.53574600737046,7.541346842724119,4011,62891,66385,70989
65990,0.3381727073850179,0.9922670251364281,1.9360653268503278,0.014062166647339832,8.535891343069892,8.056286577652454,4010,65660,65042,70990
65991,0.3381750617348279,0.9874107904499485,1.875846611634412,0.009542044473690456,8.535898305016955,7.541346842724119,4009,64988,69279,70991
65992,0.33818745188546623,1.007538792437345,1.9651508572682619,0.011404325918021856,8.53593494261662,8.056286577652454,4008,66669,68214,70992
65993,0.33819853969545377,0.9857445086210569,1.893877634456538,0.013366134958085247,8.535967728072137,8.056286577652454,4007,65424,69213,70993
65994,0.33820707462490124,1.0359830258572782,1.8856733992432424,0.0146673574297026,8.535992964198648,7.541346842724119,4006,63116,68170,70994
65995,0.33826048631956723,0.9907290481245159,1.9207237254321425,0.014579824172807556,8.536150877741969,6.834127735480498,4005,60619,67708,70995
65996,0.33826184431463363,1.0513539107341459,1.896900039907173,0.010853986303451354,8.536154892379471,5.980491261108536,4004,58438,60807,70996
65997,0.33826675487405106,1.0157370337649123,1.8598725377030345,0.008144558215972738,8.536169409309583,8.438917296236141,4003,68691,67655,70997
65998,0.3383217967257811,0.9984811823122979,1.9442376430935997,0.014241974540583829,8.536332113365502,8.438917296236141,4002,68385,62276,70998
65999,0.3383241056927974,1.0088339115343727,1.9297440333528026,0.015876875997602735,8.53633893811083,8.438917296236141,4001,68814,69585,70999
66000,0.33838004112699643,1.034226293011178,1.943646191989426,0.014160018130529828,8.536504255363603,7.541346842724119,4000,64724,65204,71000
